O que é <b>diplomacia política</b> nas RI?	O conjunto de interações entre <b>Estados, OIs, ONGs e sociedade civil</b> sobre temas comuns (guerra, paz, comércio, finanças, meio ambiente, direitos humanos). Os Estados são os principais atores, mas não os únicos.	Diplomacia::UnidadeI
Qual tratado funda o <b>sistema de Estados soberanos</b>?	O <b>Tratado de Vestfália (1648)</b>, fim da Guerra dos Trinta Anos. Bases: igualdade jurídica entre Estados, territorialidade e não intervenção; e o equilíbrio de poder.	Diplomacia::UnidadeI
Qual a <b>doutrina precursora</b> das OIs e seu principal autor?	O <b>liberalismo clássico</b>, com destaque para <b>Kant</b> (<i>À paz perpétua</i>): defende uma federação de Estados e um direito cosmopolita para alcançar a paz perpétua.	Diplomacia::UnidadeI
O que é uma <b>organização internacional</b> (OI)?	Uma <b>associação voluntária de Estados</b> criada por um <b>tratado constitutivo</b>, com personalidade jurídica e vontade próprias. Não é a mera soma das vontades dos Estados.	Diplomacia::UnidadeI
Quais os <b>elementos constitutivos</b> de uma OI?	Membros; Estados-membros com <b>titularidades desiguais</b>; tratado constitutivo; interesses comuns; e <b>órgãos permanentes</b>.	Diplomacia::UnidadeI
Quais as <b>três características</b> de uma OI?	<b>Multilateralidade</b>, <b>permanência</b> e <b>institucionalização</b> (que pressupõe voluntarismo, previsibilidade e soberania da OI).	Diplomacia::UnidadeI
Diferencie OI de <b>cooperação</b> e de <b>integração</b>.	<b>Cooperação</b>: os Estados colaboram, mas a OI não age por eles (ex.: ONU). <b>Integração</b>: a OI pode atuar em nome dos Estados (ex.: União Europeia).	Diplomacia::UnidadeI
As OIs têm forças militares próprias?	<b>Não.</b> Elas recorrem às forças dos Estados-membros. Nascem com poder direto (recursos, orçamento) e indireto (prestígio).	Diplomacia::UnidadeI
O que foram os <b>14 Pontos de Wilson</b> (1918)?	Programa de paz do presidente dos EUA: diplomacia em vez de guerra, livre comércio, <b>autodeterminação dos povos</b> e a criação da <b>Liga das Nações</b> (14º ponto).	Diplomacia::UnidadeI
Como e quando foi criada a <b>Liga das Nações</b>?	Pelo <b>Tratado de Versalhes (1919)</b>, fim da 1ª Guerra. Sede em <b>Genebra</b>; baseada na <b>segurança coletiva</b> e na igualdade entre Estados.	Diplomacia::UnidadeI
Quais os <b>órgãos</b> da Liga das Nações e como decidia?	Conselho (França, Reino Unido e URSS permanentes, <b>sem veto</b>), Assembleia e Secretariado. As decisões eram por <b>unanimidade</b>, o que travava a ação.	Diplomacia::UnidadeI
Por que a <b>Liga das Nações fracassou</b>?	Faltava poder coercitivo (sanções), os <b>EUA não entraram</b> (Senado não ratificou), saída fácil, e o clima de revanchismo. Foi incapaz de conter Alemanha, Itália e Japão. Encerrou em 1947.	Diplomacia::UnidadeI
Qual foi a relação do <b>Brasil</b> com a Liga das Nações?	O Brasil foi membro fundador (1919), mas <b>retirou-se em 1926</b> (governo Artur Bernardes) ao ter negado um assento permanente no Conselho.	Diplomacia::UnidadeI
Quando e onde a <b>ONU</b> foi criada?	Pela <b>Carta de São Francisco</b>, assinada em 1945; entrou em vigor em <b>24 de outubro de 1945</b>, com 51 Estados fundadores (incluindo o Brasil). Hoje tem <b>193</b>.	Diplomacia::UnidadeI
Quais conferências prepararam a ONU?	Carta do Atlântico (1941), Conferências de Washington e Moscou, <b>Bretton Woods (1944)</b> e <b>Dumbarton Oaks (1944)</b>.	Diplomacia::UnidadeI
Qual o <b>principal propósito</b> da ONU (art. 1º)?	<b>Manter a paz e a segurança internacionais.</b> Também: relações amistosas (autodeterminação), cooperação para problemas econômicos/sociais e direitos humanos, e ser um centro harmonizador.	Diplomacia::UnidadeI
Quais são os <b>6 órgãos principais</b> da ONU?	Conselho de Segurança, Assembleia Geral, <b>Ecosoc</b> (Conselho Econômico e Social), Secretariado, <b>Corte Internacional de Justiça</b> e Conselho de Tutela (suspenso em 1994).	Diplomacia::UnidadeI
Como é composto o <b>Conselho de Segurança</b> da ONU?	15 membros: <b>5 permanentes com poder de veto</b> (EUA, Rússia, China, Reino Unido, França) e <b>10 rotativos</b> (mandato de 2 anos, sem veto).	Diplomacia::UnidadeI
Diferença entre <b>CS</b> e <b>Assembleia Geral</b> da ONU.	O <b>CS</b> emite <b>decisões</b> (impositivas, com sanções) e cuida da paz/segurança. A <b>AG</b> tem um Estado, um voto, e emite <b>resoluções</b> (recomendações, sem imposição).	Diplomacia::UnidadeI
Onde fica a <b>Corte Internacional de Justiça</b> e como é formada?	Em <b>Haia</b> (Holanda); <b>15 juízes</b> com mandato de 9 anos. Só Estados podem ser parte; sua jurisdição depende do consentimento das partes.	Diplomacia::UnidadeI
Como é escolhido o <b>Secretário-geral</b> da ONU e por quanto tempo?	Indicado pelo <b>Conselho de Segurança</b> (decisão unânime) e nomeado pela <b>Assembleia Geral</b>. Mandato de <b>5 anos</b>, renovável uma vez (até 10 anos).	Diplomacia::UnidadeI
Quando e onde foi criada a <b>OEA</b>?	Em <b>1948</b>, com a <b>Carta da OEA</b> assinada em <b>Bogotá</b>. Sede em Washington. É uma OI regional (interamericana).	Diplomacia::UnidadeI
Qual a raiz histórica da OEA e o que foi a <b>Doutrina Monroe</b>?	A <b>Doutrina Monroe (1823)</b>, dos EUA: <i>América para os americanos</i> (afastar a influência europeia do continente).	Diplomacia::UnidadeI
O que é o <b>Pacto de San José da Costa Rica</b>?	A <b>Convenção Americana sobre Direitos Humanos (1969)</b>, no âmbito da OEA. (Cuba foi suspensa da OEA em 1962.)	Diplomacia::UnidadeI
O que foi criado na <b>Conferência de Bretton Woods (1944)</b>?	O <b>FMI</b> e o <b>Banco Mundial</b> (BIRD/World Bank), organizações especializadas de cooperação econômica que entraram em operação em 1947.	Diplomacia::UnidadeI
O que é a <b>UNCTAD</b>?	A <b>Conferência das Nações Unidas sobre Comércio e Desenvolvimento (1964)</b>, ligada ao Secretariado da ONU, para ajudar os países em desenvolvimento a se integrarem à economia global.	Diplomacia::UnidadeI
O que aconteceu com a <b>Organização Internacional do Comércio (OIC)</b>?	Foi projetada em Bretton Woods, mas <b>nunca saiu do papel</b> (não foi ratificada por causa da Guerra Fria). O comércio passou a ser regido pelo <b>GATT (1947)</b>.	Diplomacia::UnidadeI
O que é o <b>neoliberalismo</b> no campo comercial?	Uma atualização do liberalismo clássico no séc. XX: defesa do <b>livre comércio</b> e oposição ao Estado de bem-estar (welfare state). Marco: Colóquio Walter Lippmann (1938).	Diplomacia::UnidadeII
O que é o <b>GATT</b> e quando surgiu?	<b>Acordo Geral de Tarifas e Comércio</b>, firmado em <b>1947, em Genebra</b>, por 23 países (só do bloco ocidental). Combatia o protecionismo.	Diplomacia::UnidadeII
O que é a <b>Cláusula da Nação Mais Favorecida</b> (GATT)?	Qualquer vantagem comercial concedida por um país a outro deve ser <b>estendida automaticamente a todos</b> os países do acordo. Combate vantagens bilaterais.	Diplomacia::UnidadeII
Quais rodadas do GATT você deve lembrar?	<b>Genebra (1947)</b>, <b>Kennedy (1964-67, antidumping)</b>, <b>Tóquio (1973, barreiras não tarifárias)</b>, <b>Uruguai (1986-94, criou a OMC)</b> e <b>Doha (2001)</b>.	Diplomacia::UnidadeII
Quando e onde surgiu a <b>OMC</b>?	Em <b>1995</b>, com sede em <b>Genebra</b>, fruto da Rodada Uruguai do GATT. Tem personalidade jurídica e <b>Órgão de Solução de Controvérsias</b>.	Diplomacia::UnidadeII
Qual diplomata brasileiro dirigiu a OMC?	<b>Roberto Azevêdo</b>, diretor-geral da OMC de 2013 a 2021.	Diplomacia::UnidadeII
O que é o <b>NAFTA</b>?	Acordo de Livre Comércio da América do Norte, em vigor desde <b>1994</b>: <b>EUA, Canadá e México</b>. É um acordo de cooperação (não uma OI clássica); surgiu como resposta à União Europeia.	Diplomacia::UnidadeII
O que foi a <b>ALCA</b> e o que aconteceu com ela?	Área de Livre Comércio das Américas, lançada em <b>1994 (Cúpula de Miami)</b> com prazo para 2005. <b>Fracassou</b>, por resistência latino-americana (Onda Rosa) e o protecionismo dos EUA.	Diplomacia::UnidadeII
Qual tratado criou o <b>Mercosul</b> e quem são os membros?	O <b>Tratado de Assunção (1991)</b>: <b>Brasil, Argentina, Uruguai e Paraguai</b> (Venezuela aderiu depois e foi suspensa).	Diplomacia::UnidadeII
O que foi o <b>Protocolo de Ouro Preto (1994)</b> para o Mercosul?	Deu ao Mercosul <b>personalidade jurídica</b> de direito internacional e o transformou em <b>União Aduaneira</b> (com a Tarifa Externa Comum, TEC).	Diplomacia::UnidadeII
Quais os três órgãos decisórios do <b>Mercosul</b>?	<b>CMC</b> (Conselho do Mercado Comum, órgão superior), <b>GMC</b> (Grupo do Mercado Comum, executivo) e <b>CCM</b> (Comissão de Comércio do Mercosul, técnico).	Diplomacia::UnidadeII
Qual a evolução histórica que levou à <b>União Europeia</b>?	Benelux (1944) → <b>Plano Schuman / CECA (1951)</b> → CEE (1957, Tratado de Roma) → <b>Tratado de Maastricht (1992)</b>, que cria a UE. Eixo França-Alemanha.	Diplomacia::UnidadeII
O que é a <b>OCDE</b>?	Organização de Cooperação e Desenvolvimento Econômico, criada em <b>1961</b> (sede em Paris); reúne economias para coordenar políticas de desenvolvimento.	Diplomacia::UnidadeII
O que é a <b>ASEAN</b>?	Associação de Nações do Sudeste Asiático, criada em <b>1967</b>, voltada à integração econômica e à cooperação regional na Ásia.	Diplomacia::UnidadeII
O que é a <b>União Africana (UA)</b>?	Bloco criado em <b>2002</b>, sucessor da Organização da Unidade Africana (OUA, 1963); promove a integração política e econômica da África.	Diplomacia::UnidadeII
O que são os <b>BRICS</b>?	Agrupamento de <b>Brasil, Rússia, Índia, China</b> (e África do Sul desde 2011). O termo foi cunhado por <b>Jim O'Neill (2001)</b>; a 1ª cúpula ocorreu em 2009.	Diplomacia::UnidadeII
Qual a base teórica e histórica do <b>CS-ONU</b>?	A instrução de Kant (paz) e a <b>segurança coletiva</b> herdada da Liga das Nações, somadas à <b>realpolitik</b> (realismo) do pós-2ª Guerra.	Diplomacia::UnidadeIII
Onde se definiu o <b>veto</b> dos 5 permanentes do CS?	Na Conferência de <b>Dumbarton Oaks (1944)</b>. Reproduziu o poder das 5 potências vencedoras da 2ª Guerra (EUA, URSS/Rússia, Reino Unido, França, China).	Diplomacia::UnidadeIII
O que tratam os <b>Capítulos VI e VII</b> da Carta da ONU?	<b>Cap. VI</b>: solução pacífica de controvérsias. <b>Cap. VII</b>: ações relativas a ameaças à paz e atos de agressão (inclui sanções e uso da força).	Diplomacia::UnidadeIII
Por que a <b>Guerra do Golfo (1990)</b> foi um marco para o CS?	Foi a <b>1ª vez que EUA e URSS votaram juntos</b> numa resolução de grande impacto, autorizando a intervenção contra o Iraque (que invadira o Kuwait). Marca o fim da paralisia bipolar.	Diplomacia::UnidadeIII
O que foi a <b>Agenda para a Paz (1992)</b>?	Documento do Secretário-geral <b>Boutros-Ghali</b> que renovou a atuação do CS para conflitos contemporâneos (guerras civis, terrorismo): peacemaking, peacebuilding e <b>peacekeeping</b> (operações de paz).	Diplomacia::UnidadeIII
Qual a crítica atual ao CS e a posição do Brasil?	Sua composição (P5 com veto) é vista como <b>obsoleta</b>. O Brasil, com Alemanha, Japão e Índia (G4), reivindica reforma e um assento permanente.	Diplomacia::UnidadeIII
O que é a <b>AIEA</b> e qual sua função?	Agência Internacional de Energia Atômica, criada em <b>1957 (sede em Viena)</b>. Promove o <b>uso pacífico</b> da energia nuclear e <b>fiscaliza</b> os países (salvaguardas/inspeções).	Diplomacia::UnidadeIII
Qual iniciativa deu origem à AIEA?	O discurso <b>'Átomos pela Paz'</b> do presidente <b>Eisenhower (1953)</b> na Assembleia Geral da ONU.	Diplomacia::UnidadeIII
O que é o <b>TNP</b> e quem o fiscaliza?	O <b>Tratado de Não Proliferação Nuclear (1968, em vigor em 1970)</b>: impede a disseminação de armas nucleares. É fiscalizado pela <b>AIEA</b>. Em 1968 já tinham a bomba: EUA, URSS, Reino Unido, França e China.	Diplomacia::UnidadeIII
Quais acidentes nucleares marcaram o debate da AIEA?	<b>Chernobyl (1986</b>, Ucrânia/URSS) e <b>Fukushima (2011</b>, Japão).	Diplomacia::UnidadeIII
O que é a <b>OTAN</b> e qual seu princípio central?	Organização do Tratado do Atlântico Norte, criada em <b>1949</b>: aliança militar de <b>defesa coletiva</b>: um ataque a um membro é um ataque a todos. Criada para conter a URSS.	Diplomacia::UnidadeIII
O que é o <b>Conselho de Defesa Sul-Americano</b>?	Órgão de cooperação em defesa criado em <b>2008</b>, no âmbito da <b>UNASUL</b> (União de Nações Sul-Americanas), por iniciativa do Brasil.	Diplomacia::UnidadeIII
O que são as <b>COP</b>?	As <b>Conferências das Partes</b> da Convenção da ONU sobre Mudança Climática: reuniões anuais de Estados e ONGs (Greenpeace, WWF) para negociar políticas climáticas.	Diplomacia::UnidadeIII
Cite marcos das conferências ambientais.	<b>Estocolmo (1972)</b>, <b>Rio-92</b>, <b>Protocolo de Kyoto (1997)</b> e <b>Acordo de Paris (2015)</b>.	Diplomacia::UnidadeIII
O que é o <b>IPCC</b>?	Painel Intergovernamental sobre Mudanças Climáticas, criado em <b>1988</b> (pela OMM e pelo PNUMA da ONU); reúne a ciência do clima para subsidiar decisões.	Diplomacia::UnidadeIII
Qual o marco dos <b>direitos humanos</b> na ONU?	A <b>Declaração Universal dos Direitos Humanos (1948)</b>, de perspectiva ocidental, ligada ao princípio de liberdade.	Diplomacia::UnidadeIII
O que é o <b>CICV / Cruz Vermelha</b> e quem o criou?	O <b>Comitê Internacional da Cruz Vermelha (1863)</b>, criado por <b>Henry Dunant</b> após a batalha de Solferino. Sede em Genebra; baseado na <b>neutralidade</b>; deu origem às Convenções de Genebra (direito humanitário).	Diplomacia::UnidadeIII
Cite ONGs importantes na diplomacia política.	<b>Anistia Internacional (1961)</b> e <b>Human Rights Watch</b> (direitos humanos); <b>Greenpeace</b> e <b>WWF</b> (meio ambiente).	Diplomacia::UnidadeIII
